date,open,high,low,close,volumeUSD,marketCapUSD
2017-12-12,320.55,379.12,320.55,373.03,1.91288E8,1.052564272E9
2017-12-11,290.03,323.36,284.7,319.96,1.152E8,9.00533419E8
2017-12-10,317.28,321.55,288.4,291.1,1.07504E8,8.17196452E8
2017-12-09,327.78,353.35,309.25,316.63,1.32799E8,8.86619747E8
2017-12-08,308.04,339.99,295.02,328.08,1.27793E8,9.16319626E8
2017-12-07,339.87,341.8,301.87,308.39,1.25668E8,8.59125933E8
2017-12-06,322.92,372.85,319.58,338.87,2.06504E8,9.41591857E8
2017-12-05,330.96,331.05,319.0,323.39,7.27576E7,8.96347628E8
2017-12-04,323.08,333.39,316.02,330.51,6.16492E7,9.13622596E8
2017-12-03,329.53,341.84,311.27,322.81,8.5387904E7,8.9006182E8
2017-12-02,335.38,342.73,320.11,329.3,6.35551E7,9.0563607E8
2017-12-01,306.19,338.11,292.63,335.98,7.88542E7,9.21575527E8
2017-11-30,309.42,330.78,267.7,308.49,9.34942E7,8.43950215E8
2017-11-29,371.17,380.58,300.73,306.07,1.57702E8,8.35177316E8
2017-11-28,347.66,375.42,346.12,371.24,1.27136E8,1.010326223E9
2017-11-27,340.18,347.51,332.85,347.51,9.08912E7,9.43262681E8
2017-11-26,344.83,346.8,333.71,340.14,8.14164E7,9.20839963E8
2017-11-25,348.59,359.86,336.84,344.7,1.20059E8,9.30710998E8
2017-11-24,310.44,351.5,301.56,346.36,1.53182E8,9.32708462E8
2017-11-23,319.45,320.54,303.16,311.55,1.02568E8,8.36734468E8
2017-11-22,290.89,321.28,290.89,319.73,1.39324992E8,8.56388174E8
2017-11-21,301.87,307.83,281.85,290.64,8.2637904E7,7.76409498E8
2017-11-20,299.32,304.26,296.36,302.17,5.52452E7,8.04998552E8
2017-11-19,298.22,302.59,294.51,299.33,5.31571E7,7.95318427E8
2017-11-18,290.83,304.79,287.2,298.15,6.1087E7,7.90062676E8
2017-11-17,293.39,294.76,283.98,291.19,5.63879E7,7.6953791E8
2017-11-16,290.25,320.95,288.5,294.91,1.73976E8,7.77257682E8
2017-11-15,271.17,297.92,271.17,290.57,8.99372E7,7.6373739E8
2017-11-14,265.58,275.89,263.64,271.44,5.22651E7,7.11487424E8
2017-11-13,298.73,298.73,258.33,265.45,1.1594E8,6.93909074E8
2017-11-12,253.63,288.67,231.68,288.67,1.19639E8,7.52552668E8
2017-11-11,238.16,269.72,236.24,253.6,6.8016096E7,6.59279735E8
2017-11-10,261.95,272.76,231.58,237.88,7.87404E7,6.16731005E8
2017-11-09,250.55,270.18,244.14,262.0,8.65734E7,6.77377127E8
2017-11-08,240.13,252.35,238.26,250.6,6.08042E7,6.46123908E8
2017-11-07,228.75,245.02,228.27,240.87,5.54462E7,6.1929678E8
2017-11-06,225.65,236.34,222.34,228.7,4.78731E7,5.86358257E8
2017-11-05,230.32,232.77,224.34,225.35,3.81591E7,5.76194706E8
2017-11-04,232.63,234.51,224.81,230.39,3.65302E7,5.87394484E8
2017-11-03,217.88,240.39,216.45,232.63,4.86222E7,5.91450867E8
2017-11-02,222.91,224.15,212.09,218.16,4.73812E7,5.53082939E8
2017-11-01,233.93,233.93,220.32,222.41,4.79171E7,5.62303157E8
2017-10-31,239.86,239.93,231.71,233.01,3.83636E7,5.87405887E8
2017-10-30,233.63,244.42,229.0,241.22,5.0794E7,6.06400448E8
2017-10-29,231.63,238.78,224.64,234.33,5.90209E7,5.87365945E8
2017-10-28,243.72,246.68,231.06,231.07,4.53091E7,5.77564575E8
2017-10-27,233.33,255.91,227.84,244.52,1.31517E8,6.09454602E8
2017-10-26,217.36,235.65,217.36,233.67,4.16381E7,5.80748967E8
2017-10-25,215.9,227.99,208.75,217.69,4.47179E7,5.39451272E8
2017-10-24,206.59,227.38,205.07,216.04,3.77883E7,5.33819987E8
2017-10-23,213.4,213.42,201.15,206.52,2.66657E7,5.08827613E8
2017-10-22,212.82,219.27,208.3,213.73,2.6263E7,5.25068295E8
2017-10-21,222.05,223.39,208.83,212.46,3.7115E7,5.20391261E8
2017-10-20,230.2,234.22,222.52,222.52,2.90938E7,5.43488784E8
2017-10-19,229.39,237.61,224.75,230.07,3.03001E7,5.60252409E8
2017-10-18,231.15,239.31,217.17,229.3,2.91378E7,5.56760783E8
2017-10-17,233.11,250.28,227.69,231.28,6.06964E7,5.59894693E8
2017-10-16,231.96,235.96,230.45,233.01,2.21983E7,5.62410371E8
2017-10-15,240.66,240.66,228.25,232.63,2.56484E7,5.59821739E8
2017-10-14,240.05,242.13,238.07,240.89,2.11996E7,5.77979139E8
2017-10-13,227.05,251.0,222.6,240.05,6.25515E7,5.74270723E8
2017-10-12,236.45,236.99,227.0,227.0,3.93913E7,5.41440009E8
2017-10-11,235.32,240.14,231.64,236.13,2.05223E7,5.61517469E8
2017-10-10,229.71,242.36,226.36,235.65,2.78769E7,5.58710021E8
2017-10-09,241.46,242.47,226.57,229.49,3.35861E7,5.42426867E8
2017-10-08,253.52,256.2,240.55,241.06,3.04695E7,5.68052984E8
2017-10-07,257.25,257.55,246.53,253.98,3.01637E7,5.96674452E8
2017-10-06,254.85,272.76,253.32,257.61,4.93975E7,6.03357309E8
2017-10-05,237.64,265.84,227.9,254.82,4.82447E7,5.95022434E8
2017-10-04,253.0,253.14,237.34,237.91,2.21955E7,5.53838124E8
2017-10-03,258.16,260.0,238.33,252.94,3.62782E7,5.86981948E8
2017-10-02,264.51,273.77,254.74,257.6,5.2062E7,5.9597209E8
2017-10-01,277.35,279.68,263.94,263.94,3.35461E7,6.08738996E8
2017-09-30,289.96,292.6,275.43,277.53,3.72835E7,6.38091813E8
2017-09-29,311.49,311.49,272.38,290.12,7.1232096E7,6.64965441E8
2017-09-28,285.65,413.07,281.97,310.6,2.96920992E8,7.09676574E8
2017-09-27,231.26,296.87,229.84,285.36,1.30957E8,6.49979836E8
2017-09-26,230.7,234.59,228.74,231.47,2.05256E7,5.25538992E8
2017-09-25,205.65,233.6,205.41,230.77,3.24608E7,5.22316364E8
2017-09-24,204.02,207.69,199.51,205.63,1.51766E7,4.63916988E8
2017-09-23,195.5,215.64,192.29,204.21,2.95316E7,4.59252609E8
2017-09-22,175.53,203.67,174.99,195.84,4.36711E7,4.39044303E8
2017-09-21,187.26,190.77,174.86,175.65,1.76201E7,3.92486437E8
2017-09-20,186.99,192.85,183.26,187.86,1.21666E7,4.18447704E8
2017-09-19,193.42,195.95,182.82,188.3,1.97912E7,4.18070078E8
2017-09-18,174.01,193.16,174.01,193.16,2.76789E7,4.27500505E8
2017-09-17,172.3,177.4,164.81,174.18,1.73589E7,3.84207218E8
2017-09-16,181.1,184.52,165.55,172.46,2.25501E7,3.79214835E8
2017-09-15,159.08,183.41,138.7,181.06,4.562E7,3.96812371E8
2017-09-14,197.68,204.79,158.83,158.88,3.55246E7,3.47076538E8
2017-09-13,207.34,208.14,183.33,197.22,3.2634E7,4.29392683E8
2017-09-12,207.9,221.41,203.27,207.77,2.63446E7,4.50900728E8
2017-09-11,212.19,216.15,205.6,208.77,2.23394E7,4.5158036E8
2017-09-10,213.3,220.23,195.84,212.91,2.67014E7,4.58994731E8
2017-09-09,213.95,215.73,204.87,213.79,2.49609E7,4.59351054E8
2017-09-08,247.4,247.4,206.15,213.99,3.08499E7,4.58258248E8
2017-09-07,247.8,250.15,236.8,247.32,2.71006E7,5.27858316E8
2017-09-06,227.8,248.71,225.62,247.01,2.92525E7,5.25439089E8
2017-09-05,219.36,234.42,197.06,226.88,3.11136E7,4.8098209E8
2017-09-04,260.66,260.66,199.73,218.35,4.19546E7,4.61309763E8
2017-09-03,254.76,268.54,242.55,260.09,3.41289E7,5.47670073E8
2017-09-02,304.72,307.83,246.19,254.03,5.24987E7,5.33118417E8
2017-09-01,283.81,308.75,281.1,305.11,4.53528E7,6.38113759E8
2017-08-31,272.12,283.58,268.83,283.29,2.69139E7,5.90428961E8
2017-08-30,270.74,279.51,263.91,271.64,2.93963E7,5.64232132E8
2017-08-29,274.68,275.68,265.93,270.3,2.85968E7,5.59493042E8
2017-08-28,273.22,278.38,255.11,274.62,3.521E7,5.66472751E8
2017-08-27,292.75,292.75,265.37,273.37,3.52179E7,5.61929441E8
2017-08-26,238.72,294.65,236.51,294.65,6.58664E7,6.03545313E8
2017-08-25,227.9,256.83,227.9,237.86,2.82819E7,4.85496424E8
2017-08-24,228.12,231.47,225.13,228.11,1.53717E7,4.6398572E8
2017-08-23,227.13,238.8,224.99,228.3,1.97738E7,4.62726774E8
2017-08-22,239.67,240.24,209.21,227.71,2.65409E7,4.59901251E8
2017-08-21,241.22,258.89,231.64,239.06,3.3202E7,4.81112671E8
2017-08-20,232.05,250.96,224.8,241.07,3.02091E7,4.8346336E8
2017-08-19,201.65,242.61,194.37,233.34,3.43747E7,4.66260528E8
2017-08-18,208.93,211.38,200.21,201.01,1.75641E7,4.00220226E8
2017-08-17,217.05,237.16,206.91,208.95,1.65053E7,4.14518828E8
2017-08-16,211.92,218.01,206.16,216.75,1.71981E7,4.28453056E8
2017-08-15,209.94,213.17,199.59,212.17,2.11716E7,4.17879463E8
2017-08-14,214.54,216.58,203.64,210.23,1.83559E7,4.12549448E8
2017-08-13,223.34,225.51,202.03,214.3,2.10361E7,4.19021191E8
2017-08-12,234.22,235.42,219.06,223.31,2.00159E7,4.35018232E8
2017-08-11,231.04,234.79,225.66,234.37,1.8765E7,4.54877491E8
2017-08-10,242.51,247.29,230.4,230.4,2.05304E7,4.45511479E8
2017-08-09,245.89,261.31,231.67,242.9,3.79569E7,4.67938966E8
2017-08-08,209.18,255.97,208.04,245.48,3.94261E7,4.71148609E8
2017-08-07,206.98,210.31,203.67,208.64,2.16079E7,3.9897436E8
2017-08-06,205.52,215.81,205.52,206.3,1.748E7,3.93000211E8
2017-08-05,187.59,214.84,186.24,207.52,2.54501E7,3.93837941E8
2017-08-04,188.94,190.13,184.8,186.76,1.82655E7,3.53119084E8
2017-08-03,188.93,189.71,182.61,186.84,1.75054E7,3.51903082E8
2017-08-02,190.31,194.16,183.47,189.14,2.8456E7,3.54899725E8
2017-08-01,172.93,195.17,172.8,192.35,3.66599E7,3.59506029E8
2017-07-31,175.48,179.42,169.36,176.32,2.85895E7,3.28297086E8
2017-07-30,185.11,185.24,175.42,175.42,1.79667E7,3.25351392E8
2017-07-29,176.46,189.54,170.91,189.29,3.17024E7,3.49785216E8
2017-07-28,187.06,189.68,173.35,178.05,2.7546E7,3.27697301E8
2017-07-27,190.69,192.12,184.39,185.9,1.94825E7,3.40816279E8
2017-07-26,186.88,191.24,174.97,190.08,2.12831E7,3.47118706E8
